Row.names	PathwayMutatedGenes	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAXCancer_NumNonMuts	BRCAXCancer_NumMuts	BRCAXControl_MutationRate	BRCAXCancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_CREB_PHOPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_CYCLIN_A1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_DARPP32_EVENTS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_DEADENYLATION_OF_MRNA	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_DEPOLARIZATION_OF_THE_PRESYNAPTIC_TERMINAL_TRIGGERS_THE_OPENING_OF_CALCIUM_CHANNELS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_DUAL_INCISION_REACTION_IN_GG_NER	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_DUAL_INCISION_REACTION_IN_TC_NER	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_E2F_TRANSCRIPTIONAL_TARGETS_AT_G1_S	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ERK_MAPK_TARGETS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ERKS_ARE_INACTIVATED	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_ETHANOL_OXIDATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_FRS2_MEDIATED_ACTIVATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_G1_PHASE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_GLUCONEOGENESIS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_G_PROTEIN_ACTIVATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_GRB2_EVENTS_IN_EGFR_SIGNALING	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_GS_ALPHA_MEDIATED_EVENTS_IN_GLUCAGON_SIGNALLING	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_HUMAN_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_JNK_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_MAP_KINASES_ACTIVATION_IN_TLR_CASCADE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_METABOLISM_OF_NITRIC_OXIDE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_MICRORNA_BIOGENESIS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_MRNA_PROCESSING	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_OPIOID_SIGNALLING	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_P2Y_RECEPTORS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_P38MAPK_EVENTS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_P75NTR_SIGNALS_VIA_NFKB	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_PKA_ACTIVATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_PLC_BETA_MEDIATED_EVENTS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_PLC_GAMMA1_SIGNALLING	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_POLYMERASE_SWITCHING	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_PURINE_SALVAGE_REACTIONS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_FREE_FATTY_ACIDS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POL_II_CTD_PHOSPHORYLATION_AND_INTERACTION_WITH_CE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_SEROTONIN_RECEPTORS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_SHC_MEDIATED_SIGNALLING	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_SHC_RELATED_EVENTS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_SIGNAL_AMPLIFICATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_SIGNAL_ATTENUATION	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_SIGNALING_BY_VEGF	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_SOS_MEDIATED_SIGNALLING	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_THE_ANTIVIRAL_CYTOKINE_IFN_ALPHA_BETA_CASCADE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_TRANSLOCATION_OF_ZAP70_TO_IMMUNOLOGICAL_SYNAPSE	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_TRIACYLGLYCERIDE_BIOSYNTHESIS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_UNWINDING_OF_DNA	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	;	7	0	11	0	0	0	NA	NA	NA	NA
REACTOME_XENOBIOTICS	;	7	0	11	0	0	0	NA	NA	NA	NA
SA_G2_AND_M_PHASES	;	7	0	11	0	0	0	NA	NA	NA	NA
SA_PROGRAMMED_CELL_DEATH	;	7	0	11	0	0	0	NA	NA	NA	NA
SA_REG_CASCADE_OF_CYCLIN_EXPR	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_ERK1_ERK2_MAPK_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_GA12_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_G_ALPHA_I_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_GAQ_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_IL_13_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_INTERFERON_GAMMA_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_INTERLEUKIN_13_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_JAK_STAT_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_PAC1_RECEPTOR_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_STAT3_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_T_CELL_SIGNAL_TRANSDUCTION	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_TYPE_I_INTERFERON_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	;	7	0	11	0	0	0	NA	NA	NA	NA
